log,n_traces,n_variants,ratio_variants_per_number_of_traces,n_events,trace_len_min,trace_len_max,trace_len_mean,trace_len_median,trace_len_mode,trace_len_std,trace_len_variance,trace_len_q1,trace_len_q3,trace_len_iqr,trace_len_geometric_mean,trace_len_geometric_std,trace_len_harmonic_mean,trace_len_skewness,trace_len_kurtosis,trace_len_coefficient_variation,trace_len_entropy,trace_len_hist1,trace_len_hist2,trace_len_hist3,trace_len_hist4,trace_len_hist5,trace_len_hist6,trace_len_hist7,trace_len_hist8,trace_len_hist9,trace_len_hist10,trace_len_skewness_hist,trace_len_kurtosis_hist,ratio_most_common_variant,ratio_top_1_variants,ratio_top_5_variants,ratio_top_10_variants,ratio_top_20_variants,ratio_top_50_variants,ratio_top_75_variants,mean_variant_occurrence,std_variant_occurrence,skewness_variant_occurrence,kurtosis_variant_occurrence,coverage_variants,rel_coverage_variants,heterogeneity_rate_variants,similarity_rate_variants,n_unique_activities,activities_min,activities_max,activities_mean,activities_median,activities_std,activities_variance,activities_q1,activities_q3,activities_iqr,activities_skewness,activities_kurtosis,n_unique_start_activities,start_activities_min,start_activities_max,start_activities_mean,start_activities_median,start_activities_std,start_activities_variance,start_activities_q1,start_activities_q3,start_activities_iqr,start_activities_skewness,start_activities_kurtosis,rel_unique_start_activities,n_unique_end_activities,end_activities_min,end_activities_max,end_activities_mean,end_activities_median,end_activities_std,end_activities_variance,end_activities_q1,end_activities_q3,end_activities_iqr,end_activities_skewness,end_activities_kurtosis,rel_unique_end_activities,eventropy_trace,eventropy_prefix,eventropy_prefix_flattened,eventropy_global_block,eventropy_global_block_flattened,eventropy_lempel_ziv,eventropy_lempel_ziv_flattened,eventropy_k_block_diff_1,eventropy_k_block_diff_3,eventropy_k_block_diff_5,eventropy_k_block_ratio_1,eventropy_k_block_ratio_3,eventropy_k_block_ratio_5,eventropy_knn_3,eventropy_knn_5,eventropy_knn_7,epa_variant_entropy,epa_normalized_variant_entropy,epa_sequence_entropy,epa_normalized_sequence_entropy,epa_sequence_entropy_linear_forgetting,epa_normalized_sequence_entropy_linear_forgetting,epa_sequence_entropy_exponential_forgetting,epa_normalized_sequence_entropy_exponential_forgetting,simple_trace_diversity,advanced_trace_diversity,distinct_activities_min,distinct_activities_max,distinct_activities_mean,distinct_activities_std,event_density,distinct_activities_non_overlap,complexity_factor,n_traces_with_loop,avg_traces_with_loop,avg_loops_per_trace,max_loops_per_trace,avg_loop_size_per_trace,max_loop_size_per_trace,n_traces_with_repetition,avg_traces_with_repetition,number_of_successions,number_of_ties,structure,average_affinity,lempel_ziv_complexity,deviation_from_random,n_nodes_dfg,n_edges_dfg,coeff_of_connectivity_dfg,avg_node_degree_dfg,max_node_degree_dfg,density_dfg,structure_dfg,cyclomatic_number_dfg,n_cut_vertices_dfg,separability_ratio_dfg,sequentiality_ratio_dfg,cyclicity_dfg,average_edit_distance
pdc2021_0210004.xes,1000,502,0.502,25515,4,255,25.515,12.0,4,27.935099337571724,780.3697750000001,5.0,41.0,36.0,14.168489867767503,3.0190124198792265,8.673719830063492,1.940305745781187,6.472005869361633,1.094850062221114,6.406617150213754,0.0262948207171314,0.0074900398406374,0.0043426294820717,0.0011155378486055,0.0003187250996015,0.0001593625498007,7.968127490039842e-05,0.0,0.0,3.984063745019921e-05,2.2665469666623648,3.722996226689773,0.216,0.407,0.513,0.548,0.598,0.749,0.874,1.99203187250996,10.904873734725172,16.782834233865753,307.0824949027253,800,1.593625498007968,0.9002345723816731,0.2406768241138949,63,80,1022,405.0,389.0,238.36852886980603,56819.55555555556,216.5,464.5,248.0,1.0047638222100514,0.2419121345897816,12,1,982,83.33333333333333,1.0,270.9598166190371,73419.22222222222,1.0,2.25,1.25,3.0150485441261905,7.090673985417595,0.0239043824701195,9,1,480,111.11111111111111,1.0,187.3923065208652,35115.87654320988,1.0,76.0,75.0,1.2966217360707912,-0.2360225336975765,0.0179282868525896,6.861,11.991,12.568,17.644,17.738,1.761,1.98,5.743,0.771,0.678,5.743,2.463,1.748,4.861,4.397,4.084,87724.20162391117,0.6106209405022165,135118.75315518782,0.5218929896339842,68256.29003693252,0.2636383065775154,86072.21254658281,0.3324518860735441,0.7349000206143064,1.7950762050875235,0,47,16.7012987012987,13.31594435020478,0.654567850335046,0.6959570047142765,221.28151277167456,53,0.053,0.053,1,1.0,1,524,0.524,334,215,0.9991468389390644,0.1993886338045326,3922,0.8896339839297157,65,355,5.461538461538462,10.923076923076923,29,0.0853365384615384,0.9159763313609468,291,0,0.0,0.0,0.9692307692307692,39.32934934934935
pdc2021_0000101.xes,1000,356,0.356,10536,2,33,10.536,6.0,3,8.427259578297088,71.018704,4.0,17.0,13.0,7.550035722042756,2.270919986114983,5.652020112661061,0.7718250539307726,-0.8920155560807106,0.7998537944473318,6.604705497344549,0.1416129032258064,0.0561290322580645,0.0,0.0058064516129032,0.042258064516129,0.0151612903225806,0.0241935483870967,0.0277419354838709,0.004516129032258,0.0051612903225806,1.8675696853520636,2.53395585082792,0.173,0.416,0.574,0.634,0.71,0.822,0.911,2.808988764044944,13.809194465514294,10.923945623517062,124.70227600504674,800,2.247191011235955,0.8504833326576251,0.3708819105546277,50,52,1003,210.72,166.5,195.16895654791003,38090.9216,91.0,324.75,233.75,2.651890373075313,7.955181271508682,8,1,962,125.0,2.0,316.4743275528048,100156.0,1.0,9.25,8.25,2.26444813110188,3.134271443583036,0.0224719101123595,13,1,490,76.92307692307692,2.0,156.67676747832024,24547.609467455623,1.0,12.0,11.0,1.902665945792108,1.8753273503342545,0.0365168539325842,6.081,8.557,9.581,12.438,12.892,1.245,1.887,5.198,0.752,0.497,5.198,2.28,1.566,3.669,3.303,3.061,15958.734092279385,0.7080914076511345,44569.11135636382,0.4566963026036881,22483.20144537645,0.2303836594070032,28357.747053671617,0.2905796825525726,0.7911088911088912,1.348245213390862,0,33,10.444555444555444,8.432559798922888,0.9913207521407976,0.649335882793792,184.0822379918827,19,0.019,0.019,1,1.0,1,62,0.062,216,132,0.998958464840298,0.1996768931304349,1825,0.8431514450927271,52,237,4.557692307692308,9.115384615384617,28,0.089366515837104,0.9123520710059172,186,0,0.0,0.0,0.9615384615384616,15.025117117117118
pdc2021_1201112.xes,1000,414,0.414,19266,1,162,19.266,4.0,2,26.485944272387197,701.5052440000001,2.0,30.0,28.0,7.484454912050666,4.035375847967664,3.7272281560748,1.937481926583985,3.994552004702,1.3747505591397902,6.160923761876933,0.0408695652173912,0.0069565217391304,0.0059006211180124,0.0038509316770186,0.0023602484472049,0.0009316770186335,0.0005590062111801,0.0003105590062111,0.0002484472049689,0.0001242236024844,2.4782475198021388,4.503925169990943,0.188,0.467,0.593,0.627,0.668,0.793,0.896,2.415458937198068,13.322508383194757,12.76685031559853,169.17952589438968,800,1.932367149758454,0.8723334470402997,0.2408777354185702,39,41,1405,494.0,398.0,309.19133566657723,95599.28205128205,230.0,695.0,465.0,0.7504263267560125,0.1868762474548355,4,2,946,250.0,26.0,401.9608189861296,161572.5,17.75,258.25,240.5,1.152536166679482,-0.6683010004434045,0.0096618357487922,7,1,529,142.85714285714286,22.0,203.2137710262124,41295.83673469387,10.5,213.5,203.0,1.051665531383438,-0.7272425386513452,0.0169082125603864,6.178,12.339,12.842,17.68,17.724,2.236,2.439,5.003,1.269,0.994,5.003,2.65,2.019,4.814,4.318,4.004,76203.73493538995,0.5982777122043652,104041.3411506947,0.5473548841644721,51906.757750931,0.273078153951925,65912.18707266523,0.3467598275951751,0.7381336612105843,2.282906554952238,0,34,10.212787212787212,9.901799366427465,0.5300938032174407,0.6694632995891396,103.45653161885248,165,0.165,0.263,5,2.0484848484848484,6,433,0.433,180,99,0.9994223902541484,0.1347635841651006,3648,0.8909623250183157,41,191,4.658536585365853,9.317073170731708,26,0.1164634146341463,0.8863771564544913,151,0,0.0,0.0,0.8292682926829268,31.671873873873874
pdc2021_1210100.xes,1000,401,0.401,22160,3,180,22.16,6.0,4,27.751835975300807,770.1644,4.0,34.0,30.0,10.848608920654444,3.267617640729988,6.446572448271644,1.912241826991128,4.01689600537475,1.2523391685605056,6.2878911076325945,0.0367796610169491,0.0075141242937853,0.0053107344632768,0.003276836158192,0.0019774011299435,0.0006779661016949,0.0004519774011299,0.0003389830508474,0.0001129943502824,5.649717514124288e-05,2.431801291260109,4.3404645722362485,0.197,0.527,0.617,0.639,0.679,0.799,0.899,2.493765586034913,14.765011754301144,11.925652337609968,145.93057585302597,800,1.9950124688279305,0.8677147908733942,0.2603346872615732,63,39,1003,351.74603174603175,277.0,244.38247204532308,59722.79264298311,183.5,441.0,257.5,1.0325236848548136,0.3783160633381057,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0024937655860349,3,40,558,333.3333333333333,402.0,216.9751649895034,47078.22222222223,221.0,480.0,259.0,-0.4430124618951048,-1.5000000000000002,0.0074812967581047,5.854,11.947,12.687,17.786,17.874,1.947,2.221,5.648,0.975,0.871,5.648,2.557,1.883,4.705,4.212,3.91,78008.47324150229,0.5955808929902962,114494.27312570244,0.5163588130668496,57411.93332466556,0.2589226250194209,72780.91132194026,0.3282353252975433,0.776477490763205,2.144456660694833,0,45,14.08191808191808,12.670151931500875,0.6354656174150759,0.6611113578420881,165.241950440642,0,0.0,0.0,0,0.0,0,422,0.422,143,103,0.9993594567197964,0.2041156462803349,3787,0.8888612753611589,65,147,2.261538461538461,4.523076923076923,14,0.0353365384615384,0.965207100591716,83,4,0.0615384615384615,0.0307692307692307,0.6923076923076923,35.3418998998999
pdc2022_0201112.xes,1000,373,0.373,5377,1,31,5.377,2.0,2,4.941747767743716,24.420871,2.0,8.0,6.0,3.6986891235363024,2.3754225184607285,2.6578023435288154,1.767486391643928,3.651676477966252,0.9190529603391698,6.556368637500066,0.1683333333333333,0.056,0.0586666666666666,0.0203333333333333,0.013,0.0096666666666666,0.0013333333333333,0.0023333333333333,0.0033333333333333,0.0003333333333333,1.929050861533155,2.620779202794977,0.386,0.501,0.581,0.631,0.701,0.813,0.906,2.680965147453083,20.31699422395873,18.11013267073425,336.9839028405242,800,2.1447721179624666,0.8572362772695626,0.406819989902296,12,52,1171,448.0833333333333,316.5,370.1023413267681,136975.74305555556,146.0,652.5,506.5,0.8234381510279948,-0.7683058684981061,5,1,936,200.0,4.0,368.6402039929992,135895.6,1.0,58.0,57.0,1.4872640859535275,0.2321815819223012,0.0134048257372654,7,9,579,142.85714285714286,52.0,186.77521139550808,34884.97959183673,29.5,150.5,121.0,1.6816566832440651,1.3383939316485811,0.0187667560321715,5.641,7.529,8.538,9.829,10.188,1.307,1.818,3.112,1.058,0.764,3.112,1.849,1.459,4.099,3.661,3.394,8094.000483778634,0.7440415359563828,21052.73093968352,0.455807020097524,10741.298088967726,0.2325569584268486,13463.056149991531,0.2914850107909817,0.6742424242424243,1.4362403282778051,0,10,3.909090909090909,2.3780395708496416,0.727002214820701,0.575520958296431,40.91042658307901,61,0.061,0.064,2,1.1311475409836065,2,340,0.34,59,20,0.9998562485175628,0.2024339688036321,1028,0.7508822926770136,14,71,5.071428571428571,10.142857142857142,20,0.3901098901098901,0.6377551020408163,58,0,0.0,0.0,0.5714285714285714,7.8281881881881885
pdc2024_12010100.xes,1000,806,0.806,15143,11,59,15.143,14.0,14,5.393009456694843,29.084551000000005,12.0,16.0,4.0,14.496652074972536,1.3135421190316192,14.038502208203496,3.018788437552288,12.978664992794371,0.3561387741329223,6.856872363638458,0.1524999999999999,0.0299999999999999,0.0145833333333333,0.0060416666666666,0.0029166666666666,0.000625,0.0008333333333333,0.0002083333333333,0.0004166666666666,0.0002083333333333,2.481275799861592,4.482840785611011,0.006,0.042,0.146,0.234,0.355,0.597,0.798,1.2406947890818858,0.680556999760651,3.625991342945094,15.46519164189266,800,0.9925558312655088,0.9687783472683636,0.4681467523806182,17,248,1498,890.7647058823529,1000.0,298.3364719893147,89004.65051903114,726.0,1000.0,274.0,-0.6916521352741309,0.6197391897124356,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0012406947890818,2,353,647,500.0,500.0,147.0,21609.0,426.5,573.5,147.0,0.0,-2.0,0.0024813895781637,9.505,10.255,10.485,13.031,13.167,1.556,1.808,3.992,1.553,1.067,3.992,2.415,1.945,4.74,4.261,3.964,41517.71144891359,0.7333026890707257,79761.23736849794,0.5472250531699208,40187.74342458986,0.2757196447529794,50720.67512967932,0.3479838711180181,0.2097902097902098,0.6798076148158888,0,17,13.433566433566432,1.7368981986517482,0.8871139426511545,0.1899398519220279,199.358988115603,0,0.0,0.0,0,0.0,0,268,0.268,77,27,0.9999584382638892,0.229879398005463,2603,0.8452541855718086,19,80,4.2105263157894735,8.421052631578947,16,0.2339181286549707,0.778393351800554,62,3,0.1578947368421052,0.1052631578947368,0.6842105263157895,17.505085085085085
pdc2025_00110000.xes,1000,287,0.287,9596,7,15,9.596,8.0,8,2.781147964420448,7.734783999999999,7.0,13.0,6.0,9.231632816833873,1.3130908166196775,8.915802007144075,0.7199144996590898,-1.1925366817435468,0.28982367282414,6.867786352300965,0.33625,0.3912500000000001,0.1187499999999999,0.0,0.0,0.0,0.0424999999999999,0.1687500000000002,0.1487500000000002,0.0437499999999999,0.9004611328769369,-0.5333418848776286,0.098,0.193,0.695,0.725,0.77,0.856,0.928,3.484320557491289,13.827670012978876,5.831531211662052,32.44271338721831,800,2.787456445993032,0.8192939655779975,0.4562929260798634,16,305,1000,599.75,653.0,213.66080010146925,45650.9375,344.25,670.0,325.75,0.1773286474346492,-0.6034897248071336,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0034843205574912,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0034843205574912,5.531,7.719,9.605,10.005,11.493,0.9,2.028,3.906,0.933,0.69,3.906,2.015,1.511,3.612,3.232,2.942,11538.607563131158,0.7360869532219961,36088.41766775453,0.4101576488564932,18259.363701972045,0.2075241357092849,22959.45113277156,0.2609422940720213,0.4008491508491508,0.789301082106011,0,15,9.586413586413586,2.796239665784519,0.999000999000999,0.4601331130951227,138.98593508063627,0,0.0,0.0,0,0.0,0,0,0.0,118,20,0.9997571902050528,0.2686654480062781,1485,0.8033967760738352,18,120,6.666666666666667,13.333333333333334,17,0.392156862745098,0.6296296296296297,103,2,0.1111111111111111,0.0,0.7777777777777778,11.062932932932933
pdc2021_0211101.xes,1000,459,0.459,17962,1,121,17.962,4.0,3,22.214332220438227,493.4765559999999,3.0,29.0,26.0,8.226723712931818,3.56383423456125,4.473759470859705,1.6442220195721673,2.361177480657231,1.2367404643379485,6.272190860957458,0.051,0.0085,0.008,0.0065,0.0043333333333333,0.0016666666666666,0.0018333333333333,0.00075,0.0005833333333333,0.0001666666666666,2.464522976044623,4.4718922884634535,0.157,0.426,0.542,0.586,0.632,0.77,0.885,2.178649237472767,10.958959959968771,12.670123937949546,166.7982693270755,800,1.7429193899782136,0.8872708951790871,0.2155113858205986,48,56,1120,374.2083333333333,297.5,243.9520921490301,59512.6232638889,213.75,431.25,217.5,1.2188679308065962,0.852631704469089,9,1,957,111.11111111111111,1.0,299.12667121488647,89476.76543209878,1.0,16.0,15.0,2.4729744310461785,4.119593818876993,0.0196078431372549,11,1,503,90.9090909090909,8.0,172.48159561659406,29749.900826446283,1.0,36.0,35.0,1.681213923212534,0.9703123347404436,0.0239651416122004,6.643,12.037,12.562,17.257,17.322,2.308,2.55,5.308,1.277,1.114,5.308,2.695,2.084,4.911,4.424,4.111,69070.85560830212,0.6167885383604221,97836.45464307528,0.5560279602207415,48835.51325582487,0.277543896301553,62031.2402164971,0.3525383671492529,0.7697510822510822,2.099437002081175,0,37,11.051948051948052,10.399958632693544,0.6152960723721218,0.7049699038954125,139.83624371240822,190,0.19,0.272,6,1.8,4,440,0.44,286,154,0.9992690370750092,0.1183595708292895,3586,0.8962534226473264,50,306,6.12,12.24,25,0.1248979591836734,0.8776,257,0,0.0,0.0,0.96,28.79476076076076
pdc2021_1111014.xes,1000,467,0.467,17314,3,110,17.314,10.0,3,17.66373131589133,312.007404,4.0,28.0,24.0,10.172553622919994,2.876729297206478,6.416717011040775,1.5650930221596588,2.8222322498401926,1.0201993367154516,6.454934010298279,0.0522429906542056,0.0148598130841121,0.0128971962616822,0.006822429906542,0.0030841121495327,0.0017757009345794,0.0005607476635514,0.0008411214953271,0.0001869158878504,0.0001869158878504,2.1633624816628725,3.441419288022554,0.208,0.384,0.52,0.57,0.626,0.766,0.883,2.1413276231263385,10.978143789546996,15.846684400722324,275.6654182403788,800,1.7130620985010707,0.8897722935220375,0.2920167990966297,39,82,1440,443.948717948718,338.0,317.7220966559999,100947.33070348456,239.0,570.0,331.0,1.3661099208573084,1.301546088702124,10,1,983,100.0,1.0,294.33654207386485,86634.0,1.0,3.5,2.5,2.666557790398014,5.110771772415239,0.0214132762312633,8,2,485,125.0,7.5,189.2987057536316,35834.0,2.75,163.75,161.0,1.131897305822553,-0.6007907493412326,0.0171306209850107,6.805,10.788,11.419,15.282,15.424,1.441,1.693,4.961,0.635,0.55,4.961,2.235,1.563,4.485,4.064,3.792,45722.61932858054,0.6420926531514303,86063.71021663927,0.5093370714120296,43171.31217035511,0.2554938620995211,54668.76345980667,0.3235373865273063,0.7119290965444811,1.6621576615493536,0,32,11.234765234765234,8.359422840101495,0.6488832872106524,0.6603773070515755,132.01107937633702,239,0.239,0.296,5,1.665271966527197,4,563,0.563,247,139,0.9993626455254506,0.1899655230721459,2637,0.8627645162591703,41,265,6.463414634146342,12.926829268292684,28,0.1615853658536585,0.842355740630577,225,0,0.0,0.0,0.951219512195122,26.27145945945946
pdc2022_1010110.xes,1000,55,0.055,5043,2,9,5.043,5.0,6,1.7813340506485582,3.1731510000000003,4.0,6.0,2.0,4.643772344079186,1.5512707475784084,4.16364444459131,-0.4034390828956844,-0.6624998805454241,0.3532290403824228,6.838368868604083,0.2585714285714285,0.0,0.2228571428571429,0.0,0.2442857142857142,0.4414285714285719,0.0,0.1757142857142856,0.0757142857142856,0.01,0.6316656552670444,-0.6245046364035911,0.181,0.0,0.268,0.47,0.747,0.943,0.984,18.181818181818183,30.970420438682464,3.09500873144776,11.893219006651591,800,14.545454545454543,0.5801208964980813,0.4989070600181716,12,98,1203,420.25,317.0,299.99725693190373,89998.35416666667,224.0,472.0,248.0,1.4529115380162343,1.3151144267310455,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0181818181818181,5,98,390,200.0,192.0,103.40793006341438,10693.2,117.0,203.0,86.0,0.9451439862906954,-0.4482106630310354,0.0909090909090909,4.445,4.606,5.669,6.715,7.79,0.2,1.845,3.27,0.606,0.085,3.27,1.583,1.022,2.322,1.924,1.651,509.5962897634439,0.7695363668868211,11455.402161864102,0.2664332678155454,5810.091789201529,0.1351329023487841,7295.399953607803,0.1696786566020312,0.6005661005661005,0.7646028665263247,0,9,4.793206793206793,1.7387267282578502,0.950467339521474,0.578981367675975,35.95068715371364,11,0.011,0.011,1,1.0,1,203,0.203,40,17,0.9943801652892562,0.2301574215348651,843,0.7235153528524902,14,46,3.2857142857142856,6.571428571428571,16,0.2527472527472527,0.7653061224489796,33,1,0.0714285714285714,0.0,0.5714285714285714,6.026690690690691
pdc2023_11111000.xes,1000,989,0.989,17476,7,91,17.476,14.0,12,10.123607262236124,102.487424,11.0,21.0,10.0,15.484878317659463,1.592788756149808,14.065599323609982,2.5140235552755184,10.155948249461646,0.5792862933300598,6.774195959527004,0.0663095238095238,0.030595238095238,0.013095238095238,0.0054761904761904,0.0017857142857142,0.000595238095238,0.000595238095238,0.0002380952380952,0.0,0.0003571428571428,1.895024290639597,2.2893554291794667,0.003,0.019,0.06,0.109,0.208,0.505,0.752,1.0111223458038423,0.1141090878031618,11.275556786209252,141.64163746752774,800,0.8088978766430738,0.9983987638657266,0.3011862201658487,24,153,2028,728.1666666666666,498.0,533.639989964104,284771.63888888893,374.75,792.5,417.75,1.367466649597331,0.7289737068723228,6,31,242,166.66666666666666,222.5,92.57009356278203,8569.22222222222,84.75,238.0,153.25,-0.6795456133678781,-1.4923312524769878,0.006066734074823,6,2,836,166.66666666666666,31.5,301.287053968286,90773.88888888888,4.0,86.0,82.0,1.738262014441019,1.1057942567367336,0.006066734074823,9.943,13.029,13.037,14.372,14.376,2.348,2.36,4.252,1.531,0.78,4.252,2.603,1.946,5.465,4.976,4.665,90365.44675267392,0.7003891587922997,113761.11031556613,0.6663772778898304,56624.861249394446,0.3316908633854786,72014.05616947087,0.4218359911124302,0.4773143523143522,0.9180995875198414,0,19,12.544455544455545,2.6842255236120005,0.7178104568811825,0.5224396851115922,193.4153563261148,0,0.0,0.0,0,0.0,0,541,0.541,299,67,0.9999315013173216,0.1530452686152925,3499,0.824246643334227,26,311,11.961538461538462,23.923076923076923,40,0.4784615384615384,0.5399408284023668,286,0,0.0,0.0,0.9230769230769232,22.338944944944945
pdc2025_02100100.xes,1000,626,0.626,21647,9,117,21.647,19.0,9,13.910298019812515,193.496391,9.0,27.0,18.0,18.240714974284643,1.7734883981319245,15.68910216901851,1.8556975956786792,5.480295949299464,0.6425970351463259,6.732768237087424,0.0488888888888888,0.0237037037037037,0.0117592592592592,0.004537037037037,0.0023148148148148,0.0006481481481481,0.0003703703703703,0.0001851851851851,0.0,0.0001851851851851,1.8018743483139152,1.986033966592744,0.042,0.231,0.372,0.436,0.499,0.687,0.843,1.597444089456869,3.948258788495445,8.841164864762744,80.04080935047219,800,1.2779552715654952,0.9321914444034766,0.3031182912701667,32,179,1701,676.46875,574.5,369.7608166415656,136723.0615234375,401.0,991.0,590.0,0.6342496985583946,-0.1268852048527806,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0015974440894568,1,1000,1000,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,,,0.0015974440894568,8.261,11.672,12.37,15.608,15.929,1.895,2.277,4.785,1.19,0.821,4.785,2.519,1.874,4.817,4.403,4.115,74193.3809122293,0.6593508489082331,121159.56344266309,0.5606803675873374,60979.90073576847,0.2821917823775423,77094.45003114293,0.3567637861526347,0.5362762237762237,1.1597325722000895,0,31,14.839160839160838,5.337285665657035,0.685506575468233,0.549191056167887,194.77944508809523,153,0.153,0.184,3,1.2026143790849673,1,688,0.688,495,78,0.9998009574457226,0.2154591415874527,3669,0.8671378753422754,34,497,14.617647058823527,29.235294117647054,58,0.4429590017825311,0.5700692041522492,464,2,0.0588235294117647,0.0,0.8823529411764706,28.706568568568567
pdc2023_11100011.xes,1000,1000,1.0,27591,15,119,27.591,23.0,20,13.332806118743346,177.76371899999998,18.0,33.0,15.0,25.288455547688983,1.4826865688100783,23.61729377300775,2.118282088433737,6.208527377004321,0.4832302605466763,6.811072475396839,0.0556730769230769,0.0221153846153846,0.0097115384615384,0.0047115384615384,0.001826923076923,0.0014423076923076,0.0,0.0004807692307692,9.61538461538461e-05,9.615384615384624e-05,2.0457735511873514,2.880538111063496,0.001,0.01,0.05,0.1,0.2,0.5,0.75,1.0,0.0,,,800,0.8,1.0,0.3247801443566059,35,161,1968,788.3142857142857,679.0,476.0582660274488,226631.47265306127,349.5,997.5,648.0,0.8913390576680164,0.235999669328542,8,1,989,125.0,2.0,326.5616327739681,106642.5,1.0,2.0,1.0,2.267777723473694,3.142834179825896,0.008,8,1,990,125.0,1.0,326.939979201076,106889.75,1.0,2.25,1.25,2.2677671505295125,3.1428074820831213,0.008,9.966,13.526,13.526,16.403,16.403,2.555,2.555,4.876,1.703,0.853,4.876,2.959,2.198,5.575,5.063,4.743,148898.14943975853,0.6754051081271865,178851.18091015908,0.6339436440652565,89748.51592230618,0.3181164415224932,113774.59180216429,0.4032776242351563,0.3929499072356215,0.855681530539274,0,29,21.246753246753247,3.6745815270113815,0.7700610070948225,0.387845204349114,347.03253755110035,8,0.008,0.008,1,1.0,1,551,0.551,646,147,0.999853,0.1507970509957652,5420,0.8798474309910138,37,662,17.89189189189189,35.78378378378378,57,0.496996996996997,0.5164353542731921,626,0,0.0,0.0,0.945945945945946,34.1064024024024
pdc2022_1101003.xes,1000,150,0.15,4874,2,22,4.874,5.0,2,3.365133578329395,11.324124,2.0,7.0,5.0,3.8581772235040206,1.9810232852779857,3.133504228069652,1.0468501963617969,0.9218919225936436,0.6904254366699621,6.6865134734046805,0.248,0.0405,0.1305,0.0245,0.0355,0.0145,0.002,0.003,0.001,0.0005,1.7922420840179736,1.8891071569796365,0.452,0.452,0.639,0.748,0.839,0.925,0.962,6.666666666666667,37.08039314186887,11.561638583228122,135.71147884297005,800,5.333333333333333,0.7253637530185604,0.3866598688802902,13,105,1000,374.9230769230769,255.0,281.1565295041896,79048.99408284025,144.0,504.0,360.0,0.9010370521590048,-0.4683768172258218,7,1,935,142.85714285714286,7.0,323.69713735943645,104779.83673469386,1.5,27.0,25.5,2.033283727237565,2.148817537642696,0.0466666666666666,13,1,452,76.92307692307692,9.0,119.89832971086638,14375.609467455624,4.0,117.0,113.0,2.248943970319463,4.449663621434119,0.0866666666666666,4.294,6.274,7.948,8.312,9.19,0.686,2.145,3.323,0.97,0.433,3.323,1.868,1.343,3.498,3.024,2.745,3037.7273893754286,0.7480606731374727,15486.593627954437,0.3741771452391527,7889.513997962666,0.1906213784646154,9887.663336212485,0.2388993815626133,0.6660262814108968,1.3249869875217908,0,8,4.341658341658341,2.4271921196245017,0.8907793068646577,0.5300099761895178,49.02052963710059,5,0.005,0.005,1,1.0,1,162,0.162,91,9,0.9996,0.2616622977653671,928,0.7661537102953959,15,111,7.4,14.8,26,0.5285714285714286,0.5066666666666666,97,0,0.0,0.0,0.8666666666666667,6.6245385385385385
